case:concept:name,case_name_first,case_name_unique_count,event_count,case_id_equals_case_name
4507000617_00050,vendor_0135,1,5,False
4507000617_00060,vendor_0135,1,5,False
4507000617_00070,vendor_0135,1,5,False
4507000617_00080,vendor_0135,1,5,False
4507000617_00090,vendor_0135,1,5,False
4507000617_00100,vendor_0135,1,5,False
4507000617_00110,vendor_0135,1,5,False
4507000617_00120,vendor_0135,1,5,False
4507000617_00130,vendor_0135,1,5,False
4507000617_00140,vendor_0135,1,5,False
4507000617_00150,vendor_0135,1,5,False
4507000617_00160,vendor_0135,1,5,False
4507000617_00170,vendor_0135,1,5,False
4507000618_00010,vendor_0285,1,6,False
4507000619_00010,vendor_0252,1,2,False
4507000620_00010,vendor_0286,1,7,False
4507000621_00010,vendor_0213,1,7,False
4507000622_00010,vendor_0144,1,5,False
4507000622_00020,vendor_0144,1,5,False
4507000622_00030,vendor_0144,1,5,False
4507000622_00040,vendor_0144,1,5,False
4507000622_00050,vendor_0144,1,5,False
4507000622_00060,vendor_0144,1,5,False
4507000622_00070,vendor_0144,1,5,False
4507000623_00010,vendor_0193,1,2,False
4507000623_00020,vendor_0193,1,2,False
4507000623_00030,vendor_0193,1,2,False
4507000623_00040,vendor_0193,1,2,False
4507000623_00050,vendor_0193,1,2,False
4507000623_00060,vendor_0193,1,5,False
4507000623_00070,vendor_0193,1,5,False
4507000623_00080,vendor_0193,1,5,False
4507000624_00010,vendor_0123,1,7,False
4507000624_00020,vendor_0123,1,6,False
4507000625_00010,vendor_0287,1,5,False
4507000626_00010,vendor_0288,1,7,False
4507000627_00010,vendor_0193,1,2,False
4507000627_00020,vendor_0193,1,2,False
4507000627_00030,vendor_0193,1,2,False
4507000627_00040,vendor_0193,1,2,False
4507000627_00050,vendor_0193,1,2,False
4507000627_00060,vendor_0193,1,5,False
4507000627_00070,vendor_0193,1,5,False
4507000628_00010,vendor_0289,1,5,False
4507000629_00010,vendor_0290,1,5,False
4507000629_00020,vendor_0290,1,5,False
4507000630_00010,vendor_0199,1,7,False
4507000631_00010,vendor_0193,1,5,False
4507000631_00020,vendor_0193,1,5,False
4507000631_00030,vendor_0193,1,5,False
4507000631_00040,vendor_0193,1,5,False
4507000632_00010,vendor_0193,1,5,False
4507000632_00020,vendor_0193,1,5,False
4507000632_00030,vendor_0193,1,5,False
4507000632_00040,vendor_0193,1,5,False
4507000633_00010,vendor_0291,1,6,False
4507000634_00010,vendor_0292,1,5,False
4507000635_00010,vendor_0113,1,6,False
4507000636_00010,vendor_0293,1,6,False
4507000637_00010,vendor_0294,1,7,False
4507000638_00010,vendor_0138,1,3,False
4507000639_00010,vendor_0295,1,12,False
4507000640_00010,vendor_0296,1,7,False
4507000641_00010,vendor_0176,1,6,False
4507000642_00010,vendor_0269,1,6,False
4507000642_00020,vendor_0269,1,6,False
4507000643_00010,vendor_0297,1,231,False
4507000644_00010,vendor_0297,1,245,False
4507000645_00010,vendor_0229,1,92,False
4507000646_00010,vendor_0123,1,7,False
4507000647_00010,vendor_0298,1,833,False
4507000648_00010,vendor_0299,1,6,False
4507000649_00010,vendor_0299,1,5,False
4507000650_00010,vendor_0300,1,222,False
4507000651_00010,vendor_0224,1,5,False
4507000652_00010,vendor_0301,1,5,False
4507000653_00010,vendor_0174,1,5,False
4507000654_00010,vendor_0224,1,6,False
4507000655_00010,vendor_0253,1,2,False
4507000656_00010,vendor_0253,1,2,False
4507000657_00010,vendor_0253,1,2,False
4507000658_00010,vendor_0302,1,8,False
4507000659_00010,vendor_0213,1,5,False
4507000660_00010,vendor_0303,1,7,False
4507000661_00010,vendor_0253,1,2,False
4507000662_00010,vendor_0304,1,6,False
4507000663_00010,vendor_0253,1,2,False
4507000664_00010,vendor_0305,1,5,False
4507000665_00010,vendor_0306,1,5,False
4507000666_00010,vendor_0307,1,6,False
4507000666_00020,vendor_0307,1,5,False
4507000666_00030,vendor_0307,1,6,False
4507000667_00010,vendor_0308,1,6,False
4507000667_00020,vendor_0308,1,5,False
4507000668_00010,vendor_0309,1,2,False
4507000669_00010,vendor_0310,1,5,False
4507000670_00010,vendor_0269,1,5,False
4507000670_00020,vendor_0269,1,5,False
4507000671_00010,vendor_0311,1,2,False
4507000671_00020,vendor_0311,1,2,False
4507000672_00010,vendor_0312,1,7,False
4507000672_00020,vendor_0312,1,6,False
4507000672_00030,vendor_0312,1,6,False
4507000673_00010,vendor_0313,1,6,False
4507000674_00010,vendor_0314,1,8,False
4507000674_00020,vendor_0314,1,5,False
4507000675_00010,vendor_0315,1,5,False
4507000676_00010,vendor_0316,1,40,False
4507000677_00010,vendor_0317,1,6,False
4507000678_00010,vendor_0318,1,6,False
4507000679_00010,vendor_0319,1,1,False
4507000680_00010,vendor_0135,1,6,False
4507000680_00020,vendor_0135,1,6,False
4507000681_00010,vendor_0036,1,3,False
4507000682_00010,vendor_0320,1,9,False
4507000683_00010,vendor_0181,1,11,False
4507000683_00020,vendor_0181,1,13,False
4507000683_00030,vendor_0181,1,8,False
4507000683_00040,vendor_0181,1,8,False
4507000683_00050,vendor_0181,1,9,False
4507000683_00060,vendor_0181,1,6,False
4507000683_00070,vendor_0181,1,7,False
4507000683_00080,vendor_0181,1,5,False
4507000684_00010,vendor_0321,1,399,False
4507000685_00010,vendor_0322,1,5,False
4507000685_00020,vendor_0322,1,5,False
4507000686_00010,vendor_0245,1,2,False
4507000687_00010,vendor_0245,1,5,False
4507000688_00010,vendor_0323,1,6,False
4507000689_00010,vendor_0324,1,8,False
4507000690_00010,vendor_0325,1,5,False
4507000691_00010,vendor_0253,1,2,False
4507000692_00010,vendor_0253,1,2,False
4507000693_00010,vendor_0326,1,51,False
4507000694_00010,vendor_0327,1,12,False
4507000695_00010,vendor_0253,1,2,False
4507000696_00010,vendor_0328,1,6,False
4507000697_00010,vendor_0253,1,2,False
4507000698_00010,vendor_0329,1,115,False
4507000699_00010,vendor_0330,1,45,False
4507000700_00010,vendor_0331,1,6,False
4507000701_00010,vendor_0332,1,8,False
4507000702_00010,vendor_0245,1,2,False
4507000703_00010,vendor_0195,1,14,False
4507000703_00020,vendor_0195,1,15,False
4507000704_00010,vendor_0274,1,3,False
4507000705_00010,vendor_0333,1,7,False
4507000706_00010,vendor_0334,1,7,False
4507000706_00020,vendor_0334,1,6,False
4507000707_00010,vendor_0307,1,5,False
4507000707_00020,vendor_0307,1,6,False
4507000707_00030,vendor_0307,1,5,False
4507000707_00040,vendor_0307,1,6,False
4507000707_00050,vendor_0307,1,6,False
4507000708_00010,vendor_0335,1,9,False
4507000709_00010,vendor_0229,1,71,False
4507000709_00020,vendor_0229,1,266,False
4507000710_00010,vendor_0310,1,9,False
4507000710_00020,vendor_0310,1,5,False
4507000711_00010,vendor_0105,1,5,False
4507000712_00010,vendor_0336,1,7,False
4507000713_00010,vendor_0222,1,6,False
4507000713_00020,vendor_0222,1,5,False
4507000714_00010,vendor_0337,1,20,False
4507000715_00010,vendor_0253,1,2,False
4507000716_00010,vendor_0338,1,5,False
4507000716_00020,vendor_0338,1,7,False
4507000716_00030,vendor_0338,1,7,False
4507000716_00040,vendor_0338,1,5,False
4507000716_00050,vendor_0338,1,5,False
4507000716_00060,vendor_0338,1,5,False
4507000716_00070,vendor_0338,1,5,False
4507000716_00080,vendor_0338,1,3,False
4507000716_00090,vendor_0338,1,4,False
4507000717_00010,vendor_0253,1,2,False
4507000718_00010,vendor_0253,1,2,False
4507000719_00010,vendor_0339,1,5,False
4507000720_00010,vendor_0340,1,8,False
4507000720_00020,vendor_0340,1,13,False
4507000721_00010,vendor_0220,1,7,False
4507000722_00010,vendor_0341,1,5,False
4507000722_00020,vendor_0341,1,5,False
4507000722_00030,vendor_0341,1,5,False
4507000722_00040,vendor_0341,1,5,False
4507000723_00010,vendor_0342,1,6,False
4507000724_00010,vendor_0343,1,7,False
4507000725_00010,vendor_0344,1,3,False
4507000726_00010,vendor_0179,1,3,False
4507000726_00020,vendor_0179,1,2,False
4507000727_00010,vendor_0345,1,6,False
4507000727_00020,vendor_0345,1,5,False
4507000728_00010,vendor_0346,1,6,False
4507000728_00020,vendor_0346,1,5,False
4507000728_00030,vendor_0346,1,5,False
4507000729_00010,vendor_0347,1,5,False
4507000729_00020,vendor_0347,1,5,False
4507000729_00030,vendor_0347,1,5,False
4507000729_00040,vendor_0347,1,5,False
4507000729_00050,vendor_0347,1,5,False
4507000730_00010,vendor_0169,1,5,False
4507000731_00010,vendor_0169,1,6,False
4507000732_00010,vendor_0143,1,3,False
4507000733_00010,vendor_0143,1,3,False
4507000734_00010,vendor_0143,1,5,False
4507000735_00010,vendor_0143,1,3,False
4507000736_00010,vendor_0143,1,3,False
4507000737_00010,vendor_0143,1,3,False
4507000738_00010,vendor_0143,1,3,False
4507000739_00010,vendor_0143,1,3,False
4507000740_00010,vendor_0143,1,3,False
4507000741_00010,vendor_0143,1,3,False
4507000742_00010,vendor_0143,1,3,False
4507000743_00010,vendor_0143,1,3,False
4507000744_00010,vendor_0143,1,3,False
4507000745_00010,vendor_0143,1,3,False
4507000746_00010,vendor_0143,1,3,False
4507000747_00010,vendor_0143,1,3,False
4507000748_00010,vendor_0143,1,3,False
4507000749_00010,vendor_0143,1,3,False
4507000750_00010,vendor_0143,1,3,False
4507000751_00010,vendor_0143,1,3,False
4507000752_00010,vendor_0143,1,5,False
4507000753_00010,vendor_0143,1,3,False
4507000754_00010,vendor_0169,1,6,False
4507000755_00010,vendor_0169,1,7,False
4507000756_00010,vendor_0169,1,7,False
4507000757_00010,vendor_0169,1,6,False
4507000758_00010,vendor_0169,1,7,False
4507000759_00010,vendor_0169,1,6,False
4507000760_00010,vendor_0143,1,3,False
4507000761_00010,vendor_0143,1,3,False
4507000762_00010,vendor_0143,1,3,False
4507000763_00010,vendor_0143,1,3,False
4507000764_00010,vendor_0143,1,5,False
4507000765_00010,vendor_0143,1,3,False
4507000766_00010,vendor_0143,1,3,False
4507000767_00010,vendor_0143,1,3,False
4507000768_00010,vendor_0143,1,3,False
4507000769_00010,vendor_0143,1,3,False
4507000770_00010,vendor_0194,1,5,False
4507000770_00020,vendor_0194,1,5,False
4507000770_00030,vendor_0194,1,5,False
4507000770_00040,vendor_0194,1,7,False
4507000770_00050,vendor_0194,1,5,False
4507000770_00060,vendor_0194,1,5,False
4507000771_00010,vendor_0143,1,3,False
4507000772_00010,vendor_0143,1,3,False
4507000773_00010,vendor_0143,1,3,False
4507000774_00010,vendor_0143,1,3,False
4507000775_00010,vendor_0290,1,5,False
4507000776_00010,vendor_0143,1,3,False
4507000777_00010,vendor_0143,1,3,False
4507000778_00010,vendor_0143,1,3,False
4507000779_00010,vendor_0143,1,3,False
4507000780_00010,vendor_0143,1,4,False
4507000781_00010,vendor_0143,1,3,False
4507000782_00010,vendor_0143,1,3,False
4507000783_00010,vendor_0143,1,3,False
4507000784_00010,vendor_0348,1,2,False
4507000784_00020,vendor_0348,1,2,False
4507000784_00030,vendor_0348,1,1,False
4507000784_00040,vendor_0348,1,1,False
4507000784_00050,vendor_0348,1,1,False
4507000784_00060,vendor_0348,1,1,False
4507000784_00070,vendor_0348,1,1,False
4507000784_00080,vendor_0348,1,1,False
4507000784_00090,vendor_0348,1,1,False
4507000784_00100,vendor_0348,1,1,False
4507000784_00110,vendor_0348,1,1,False
4507000784_00120,vendor_0348,1,1,False
4507000784_00130,vendor_0348,1,1,False
4507000784_00140,vendor_0348,1,1,False
4507000784_00150,vendor_0348,1,1,False
4507000784_00160,vendor_0348,1,1,False
4507000784_00170,vendor_0348,1,1,False
4507000784_00180,vendor_0348,1,1,False
4507000784_00190,vendor_0348,1,1,False
4507000784_00200,vendor_0348,1,1,False
4507000784_00210,vendor_0348,1,1,False
4507000784_00220,vendor_0348,1,1,False
4507000784_00230,vendor_0348,1,1,False
4507000784_00240,vendor_0348,1,1,False
4507000784_00250,vendor_0348,1,1,False
4507000784_00260,vendor_0348,1,1,False
4507000784_00270,vendor_0348,1,1,False
4507000784_00280,vendor_0348,1,1,False
4507000784_00290,vendor_0348,1,1,False
4507000784_00300,vendor_0348,1,1,False
4507000784_00310,vendor_0348,1,1,False
4507000784_00320,vendor_0348,1,1,False
4507000784_00330,vendor_0348,1,1,False
4507000784_00340,vendor_0348,1,1,False
4507000784_00350,vendor_0348,1,1,False
4507000784_00360,vendor_0348,1,1,False
4507000784_00370,vendor_0348,1,1,False
4507000784_00380,vendor_0348,1,1,False
4507000784_00390,vendor_0348,1,1,False
4507000784_00400,vendor_0348,1,1,False
4507000784_00410,vendor_0348,1,1,False
4507000784_00420,vendor_0348,1,1,False
4507000784_00430,vendor_0348,1,1,False
4507000784_00440,vendor_0348,1,1,False
4507000784_00450,vendor_0348,1,1,False
4507000784_00460,vendor_0348,1,1,False
4507000784_00470,vendor_0348,1,1,False
4507000784_00480,vendor_0348,1,1,False
4507000784_00490,vendor_0348,1,1,False
4507000784_00500,vendor_0348,1,1,False
4507000784_00510,vendor_0348,1,1,False
4507000784_00520,vendor_0348,1,1,False
4507000784_00530,vendor_0348,1,1,False
4507000784_00540,vendor_0348,1,1,False
4507000784_00550,vendor_0348,1,1,False
4507000784_00560,vendor_0348,1,1,False
4507000784_00570,vendor_0348,1,1,False
4507000784_00580,vendor_0348,1,1,False
4507000784_00590,vendor_0348,1,1,False
4507000784_00600,vendor_0348,1,1,False
4507000784_00610,vendor_0348,1,1,False
4507000784_00620,vendor_0348,1,1,False
4507000784_00630,vendor_0348,1,1,False
4507000784_00640,vendor_0348,1,1,False
4507000784_00650,vendor_0348,1,1,False
4507000784_00660,vendor_0348,1,1,False
4507000784_00670,vendor_0348,1,1,False
4507000784_00680,vendor_0348,1,1,False
4507000784_00690,vendor_0348,1,1,False
4507000784_00700,vendor_0348,1,1,False
4507000784_00710,vendor_0348,1,1,False
4507000784_00720,vendor_0348,1,1,False
4507000784_00730,vendor_0348,1,1,False
4507000784_00740,vendor_0348,1,1,False
4507000784_00750,vendor_0348,1,1,False
4507000784_00760,vendor_0348,1,1,False
4507000784_00770,vendor_0348,1,1,False
4507000784_00780,vendor_0348,1,1,False
4507000784_00790,vendor_0348,1,1,False
4507000784_00800,vendor_0348,1,1,False
4507000784_00810,vendor_0348,1,1,False
4507000784_00820,vendor_0348,1,1,False
4507000784_00830,vendor_0348,1,1,False
4507000784_00840,vendor_0348,1,1,False
4507000784_00850,vendor_0348,1,1,False
4507000784_00860,vendor_0348,1,1,False
4507000784_00870,vendor_0348,1,1,False
4507000784_00880,vendor_0348,1,1,False
4507000784_00890,vendor_0348,1,1,False
4507000784_00900,vendor_0348,1,1,False
4507000784_00910,vendor_0348,1,1,False
4507000784_00920,vendor_0348,1,1,False
4507000784_00930,vendor_0348,1,1,False
4507000784_00940,vendor_0348,1,1,False
4507000784_00950,vendor_0348,1,1,False
4507000784_00960,vendor_0348,1,1,False
4507000785_00010,vendor_0197,1,8,False
4507000786_00010,vendor_0148,1,5,False
4507000786_00020,vendor_0148,1,5,False
4507000786_00030,vendor_0148,1,5,False
4507000786_00040,vendor_0148,1,5,False
4507000786_00050,vendor_0148,1,5,False
4507000786_00060,vendor_0148,1,5,False
4507000786_00070,vendor_0148,1,5,False
4507000786_00080,vendor_0148,1,5,False
4507000787_00010,vendor_0148,1,5,False
4507000788_00010,vendor_0143,1,6,False
4507000789_00010,vendor_0219,1,8,False
4507000790_00010,vendor_0169,1,5,False
4507000790_00020,vendor_0169,1,5,False
4507000790_00030,vendor_0169,1,5,False
4507000791_00010,vendor_0288,1,5,False
4507000792_00010,vendor_0349,1,2,False
4507000793_00010,vendor_0169,1,6,False
4507000793_00020,vendor_0169,1,6,False
4507000794_00010,vendor_0223,1,6,False
4507000795_00010,vendor_0169,1,5,False
4507000795_00020,vendor_0169,1,5,False
4507000796_00010,vendor_0169,1,5,False
4507000796_00020,vendor_0169,1,5,False
4507000796_00030,vendor_0169,1,5,False
4507000797_00010,vendor_0169,1,5,False
4507000797_00020,vendor_0169,1,5,False
4507000798_00010,vendor_0169,1,5,False
4507000799_00010,vendor_0350,1,6,False
4507000799_00020,vendor_0350,1,6,False
4507000799_00030,vendor_0350,1,6,False
4507000799_00040,vendor_0350,1,6,False
4507000800_00010,vendor_0169,1,5,False
4507000800_00020,vendor_0169,1,5,False
4507000800_00030,vendor_0169,1,5,False
4507000801_00010,vendor_0351,1,3,False
4507000801_00020,vendor_0351,1,3,False
4507000802_00010,vendor_0169,1,5,False
4507000802_00020,vendor_0169,1,5,False
4507000802_00030,vendor_0169,1,5,False
4507000803_00010,vendor_0169,1,5,False
4507000804_00010,vendor_0135,1,5,False
4507000804_00020,vendor_0135,1,6,False
4507000804_00030,vendor_0135,1,6,False
4507000804_00040,vendor_0135,1,6,False
4507000804_00050,vendor_0135,1,6,False
4507000804_00060,vendor_0135,1,6,False
4507000804_00070,vendor_0135,1,6,False
4507000804_00080,vendor_0135,1,6,False
4507000804_00090,vendor_0135,1,6,False
4507000804_00100,vendor_0135,1,6,False
4507000804_00110,vendor_0135,1,5,False
4507000804_00120,vendor_0135,1,8,False
4507000805_00001,vendor_0225,1,106,False
4507000806_00001,vendor_0226,1,18,False
4507000807_00001,vendor_0228,1,11,False
4507000808_00001,vendor_0227,1,10,False
4507000809_00001,vendor_0228,1,14,False
4507000810_00001,vendor_0352,1,10,False
4507000811_00001,vendor_0353,1,22,False
4507000812_00001,vendor_0354,1,8,False
4507000813_00001,vendor_0355,1,4,False
4507000814_00001,vendor_0229,1,202,False
4507000815_00010,vendor_0197,1,8,False
4507000815_00020,vendor_0197,1,6,False
4507000816_00001,vendor_0230,1,37,False
4507000817_00010,vendor_0103,1,6,False
4507000817_00020,vendor_0103,1,6,False
4507000817_00030,vendor_0103,1,7,False
4507000817_00040,vendor_0103,1,6,False
4507000817_00050,vendor_0103,1,6,False
4507000817_00060,vendor_0103,1,6,False
4507000817_00070,vendor_0103,1,6,False
4507000817_00080,vendor_0103,1,6,False
4507000817_00090,vendor_0103,1,6,False
4507000817_00100,vendor_0103,1,6,False
4507000817_00110,vendor_0103,1,7,False
4507000818_00010,vendor_0105,1,6,False
4507000818_00020,vendor_0105,1,6,False
4507000818_00030,vendor_0105,1,6,False
4507000819_00010,vendor_0106,1,5,False
4507000819_00020,vendor_0106,1,8,False
4507000819_00030,vendor_0106,1,5,False
4507000819_00040,vendor_0106,1,5,False
4507000819_00050,vendor_0106,1,5,False
4507000819_00060,vendor_0106,1,5,False
4507000819_00070,vendor_0106,1,5,False
4507000819_00080,vendor_0106,1,5,False
4507000819_00090,vendor_0106,1,5,False
4507000819_00100,vendor_0106,1,5,False
4507000819_00110,vendor_0106,1,5,False
4507000820_00010,vendor_0104,1,6,False
4507000820_00020,vendor_0104,1,6,False
4507000820_00030,vendor_0104,1,6,False
4507000820_00040,vendor_0104,1,6,False
4507000820_00050,vendor_0104,1,6,False
4507000820_00060,vendor_0104,1,6,False
4507000820_00070,vendor_0104,1,6,False
4507000820_00080,vendor_0104,1,2,False
4507000821_00010,vendor_0276,1,5,False
4507000821_00020,vendor_0276,1,8,False
4507000822_00010,vendor_0253,1,2,False
4507000823_00010,vendor_0253,1,2,False
4507000824_00010,vendor_0253,1,2,False
4507000825_00010,vendor_0253,1,2,False
4507000826_00010,vendor_0253,1,2,False
4507000827_00010,vendor_0253,1,2,False
4507000828_00010,vendor_0253,1,2,False
4507000829_00010,vendor_0253,1,2,False
4507000830_00010,vendor_0356,1,12,False
4507000831_00010,vendor_0357,1,179,False
4507000832_00010,vendor_0358,1,7,False
4507000832_00020,vendor_0358,1,7,False
4507000832_00030,vendor_0358,1,7,False
4507000832_00040,vendor_0358,1,6,False
4507000832_00050,vendor_0358,1,7,False
4507000833_00010,vendor_0359,1,5,False
4507000834_00010,vendor_0181,1,5,False
4507000834_00020,vendor_0181,1,6,False
4507000834_00030,vendor_0181,1,6,False
4507000835_00001,vendor_0119,1,6,False
4507000836_00001,vendor_0119,1,6,False
4507000837_00001,vendor_0119,1,6,False
4507000838_00001,vendor_0119,1,6,False
4507000839_00001,vendor_0119,1,6,False
4507000840_00001,vendor_0119,1,7,False
4507000841_00001,vendor_0119,1,6,False
4507000842_00010,vendor_0121,1,6,False
4507000842_00020,vendor_0121,1,6,False
4507000842_00030,vendor_0121,1,6,False
4507000842_00050,vendor_0121,1,6,False
4507000842_00060,vendor_0121,1,6,False
4507000842_00070,vendor_0121,1,6,False
4507000843_00010,vendor_0360,1,6,False
4507000843_00020,vendor_0360,1,6,False
4507000843_00030,vendor_0360,1,6,False
4507000843_00040,vendor_0360,1,6,False
4507000843_00050,vendor_0360,1,6,False
4507000843_00060,vendor_0360,1,6,False
4507000844_00010,vendor_0165,1,5,False
4507000845_00010,vendor_0165,1,5,False
4507000846_00010,vendor_0108,1,6,False
4507000846_00020,vendor_0108,1,6,False
4507000846_00030,vendor_0108,1,6,False
4507000846_00040,vendor_0108,1,6,False
4507000846_00050,vendor_0108,1,5,False
4507000846_00060,vendor_0108,1,6,False
4507000846_00070,vendor_0108,1,2,False
4507000846_00080,vendor_0108,1,6,False
4507000846_00090,vendor_0108,1,6,False
4507000846_00100,vendor_0108,1,6,False
4507000846_00110,vendor_0108,1,6,False
4507000846_00120,vendor_0108,1,6,False
4507000846_00130,vendor_0108,1,6,False
4507000847_00010,vendor_0361,1,5,False
4507000847_00020,vendor_0361,1,5,False
4507000847_00030,vendor_0361,1,5,False
4507000847_00040,vendor_0361,1,5,False
4507000847_00050,vendor_0361,1,5,False
4507000847_00060,vendor_0361,1,5,False
4507000847_00070,vendor_0361,1,5,False
4507000847_00080,vendor_0361,1,5,False
4507000847_00090,vendor_0361,1,5,False
4507000847_00100,vendor_0361,1,5,False
4507000847_00110,vendor_0361,1,5,False
4507000847_00120,vendor_0361,1,5,False
4507000847_00130,vendor_0361,1,5,False
4507000847_00140,vendor_0361,1,5,False
4507000847_00150,vendor_0361,1,5,False
4507000847_00160,vendor_0361,1,5,False
4507000847_00170,vendor_0361,1,5,False
4507000847_00180,vendor_0361,1,5,False
4507000847_00190,vendor_0361,1,5,False
4507000848_00010,vendor_0122,1,5,False
4507000848_00020,vendor_0122,1,5,False
4507000848_00030,vendor_0122,1,5,False
4507000848_00040,vendor_0122,1,5,False
4507000848_00050,vendor_0122,1,5,False
4507000848_00060,vendor_0122,1,5,False
4507000848_00070,vendor_0122,1,5,False
4507000849_00010,vendor_0362,1,5,False
4507000850_00010,vendor_0363,1,5,False
4507000851_00010,vendor_0364,1,5,False
4507000851_00020,vendor_0364,1,5,False
4507000851_00030,vendor_0364,1,5,False
4507000851_00040,vendor_0364,1,5,False
4507000851_00050,vendor_0364,1,5,False
4507000851_00060,vendor_0364,1,5,False
4507000851_00070,vendor_0364,1,5,False
4507000851_00080,vendor_0364,1,5,False
4507000851_00090,vendor_0364,1,5,False
4507000851_00100,vendor_0364,1,5,False
4507000851_00110,vendor_0364,1,5,False
4507000851_00120,vendor_0364,1,5,False
4507000851_00130,vendor_0364,1,5,False
4507000851_00140,vendor_0364,1,5,False
4507000851_00150,vendor_0364,1,5,False
4507000851_00160,vendor_0364,1,6,False
4507000851_00170,vendor_0364,1,6,False
4507000852_00010,vendor_0365,1,6,False
4507000852_00020,vendor_0365,1,6,False
4507000852_00030,vendor_0365,1,6,False
4507000852_00040,vendor_0365,1,6,False
4507000852_00050,vendor_0365,1,6,False
4507000852_00060,vendor_0365,1,6,False
4507000852_00070,vendor_0365,1,6,False
4507000853_00010,vendor_0169,1,5,False
4507000853_00020,vendor_0169,1,5,False
4507000854_00010,vendor_0366,1,8,False
4507000855_00010,vendor_0118,1,5,False
4507000855_00020,vendor_0118,1,5,False
4507000855_00030,vendor_0118,1,5,False
4507000855_00040,vendor_0118,1,5,False
4507000855_00050,vendor_0118,1,5,False
4507000855_00060,vendor_0118,1,5,False
4507000855_00070,vendor_0118,1,5,False
4507000855_00080,vendor_0118,1,5,False
4507000855_00090,vendor_0118,1,5,False
4507000855_00100,vendor_0118,1,5,False
4507000855_00110,vendor_0118,1,5,False
4507000855_00120,vendor_0118,1,5,False
4507000855_00130,vendor_0118,1,5,False
4507000855_00140,vendor_0118,1,5,False
4507000855_00150,vendor_0118,1,5,False
4507000855_00160,vendor_0118,1,5,False
4507000855_00170,vendor_0118,1,5,False
4507000855_00180,vendor_0118,1,5,False
4507000855_00190,vendor_0118,1,5,False
4507000855_00200,vendor_0118,1,5,False
4507000855_00210,vendor_0118,1,5,False
4507000855_00220,vendor_0118,1,5,False
4507000855_00230,vendor_0118,1,5,False
4507000855_00240,vendor_0118,1,5,False
4507000855_00250,vendor_0118,1,2,False
4507000855_00260,vendor_0118,1,5,False
4507000855_00270,vendor_0118,1,5,False
4507000855_00280,vendor_0118,1,5,False
4507000855_00290,vendor_0118,1,5,False
4507000855_00300,vendor_0118,1,5,False
4507000855_00310,vendor_0118,1,5,False
4507000855_00320,vendor_0118,1,5,False
4507000855_00330,vendor_0118,1,5,False
4507000855_00340,vendor_0118,1,5,False
4507000855_00350,vendor_0118,1,5,False
4507000855_00360,vendor_0118,1,5,False
4507000855_00370,vendor_0118,1,5,False
4507000855_00380,vendor_0118,1,5,False
4507000855_00390,vendor_0118,1,5,False
4507000855_00400,vendor_0118,1,5,False
4507000855_00410,vendor_0118,1,5,False
4507000855_00420,vendor_0118,1,5,False
4507000855_00430,vendor_0118,1,5,False
4507000856_00010,vendor_0367,1,2,False
4507000856_00020,vendor_0367,1,6,False
4507000856_00030,vendor_0367,1,6,False
4507000856_00040,vendor_0367,1,6,False
4507000856_00050,vendor_0367,1,6,False
4507000856_00060,vendor_0367,1,6,False
4507000856_00070,vendor_0367,1,6,False
4507000856_00080,vendor_0367,1,6,False
4507000856_00090,vendor_0367,1,6,False
4507000856_00100,vendor_0367,1,6,False
4507000857_00010,vendor_0366,1,5,False
4507000858_00010,vendor_0366,1,5,False
4507000859_00010,vendor_0368,1,6,False
4507000859_00020,vendor_0368,1,6,False
4507000860_00010,vendor_0369,1,2,False
4507000861_00010,vendor_0366,1,5,False
4507000862_00010,vendor_0370,1,6,False
4507000862_00020,vendor_0370,1,3,False
4507000863_00010,vendor_0371,1,5,False
4507000863_00020,vendor_0371,1,5,False
4507000863_00030,vendor_0371,1,5,False
4507000863_00040,vendor_0371,1,5,False
4507000863_00050,vendor_0371,1,5,False
4507000863_00060,vendor_0371,1,5,False
4507000863_00070,vendor_0371,1,5,False
4507000863_00080,vendor_0371,1,5,False
4507000863_00090,vendor_0371,1,5,False
4507000863_00100,vendor_0371,1,5,False
4507000863_00110,vendor_0371,1,5,False
4507000863_00120,vendor_0371,1,5,False
4507000863_00130,vendor_0371,1,5,False
4507000863_00140,vendor_0371,1,5,False
4507000863_00150,vendor_0371,1,5,False
4507000863_00160,vendor_0371,1,5,False
4507000863_00170,vendor_0371,1,5,False
4507000863_00180,vendor_0371,1,5,False
4507000863_00190,vendor_0371,1,5,False
4507000863_00200,vendor_0371,1,5,False
4507000864_00010,vendor_0372,1,1,False
4507000865_00010,vendor_0126,1,10,False
4507000865_00020,vendor_0126,1,2,False
4507000865_00030,vendor_0126,1,6,False
4507000865_00040,vendor_0126,1,6,False
4507000865_00050,vendor_0126,1,6,False
4507000865_00060,vendor_0126,1,6,False
4507000865_00070,vendor_0126,1,6,False
4507000865_00080,vendor_0126,1,6,False
4507000865_00090,vendor_0126,1,6,False
4507000865_00100,vendor_0126,1,6,False
4507000865_00110,vendor_0126,1,6,False
4507000865_00120,vendor_0126,1,11,False
4507000865_00130,vendor_0126,1,6,False
4507000865_00140,vendor_0126,1,6,False
4507000866_00001,vendor_0119,1,6,False
4507000867_00010,vendor_0128,1,6,False
4507000867_00020,vendor_0128,1,6,False
4507000867_00030,vendor_0128,1,6,False
4507000867_00040,vendor_0128,1,6,False
